City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
278,yanchep,-31.55,115.6833,11.45,78,0,3.24,AU,1694969460
279,vodnyy,63.5046,53.4095,9.34,96,100,1.6,RU,1694969460
280,kailua-kona,19.6406,-155.9956,24.98,78,20,2.24,US,1694969461
281,shihezi,44.3,86.0333,17.28,45,42,1.67,CN,1694969461
282,alupka,44.4167,34.05,19.69,62,0,4.34,UA,1694969461
283,tolanaro,-25.0319,46.9987,25.04,69,0,4.12,MG,1694969462
284,kupang,-10.1667,123.5833,25.32,78,14,3.6,ID,1694969462
285,san jacinto,33.7839,-116.9586,30.05,85,64,0.89,US,1694969303
286,carutapera,-1.195,-46.02,31.75,53,33,5.53,BR,1694969463
287,najafabad,32.6344,51.3668,25.3,21,0,3.85,IR,1694969463
288,erenhot,43.6475,111.9767,15.5,55,52,1.46,CN,1694969464
289,kaa-khem,51.6833,94.7333,10.01,80,74,1.01,RU,1694969464
290,mejit,10.2753,170.8646,28.41,81,100,9.15,MH,1694969465
291,holualoa,19.6228,-155.9522,22.91,80,20,2.24,US,1694969465
292,weno,7.4515,151.8468,25.97,89,40,1.54,FM,1694969466
293,laguna,38.421,-121.4238,21.19,73,0,5.14,US,1694969188
294,malvan,16.0667,73.4667,26.33,88,40,3.21,IN,1694969467
295,okha,53.5739,142.9478,6.53,67,39,2.5,RU,1694969278
296,suoyarvi,62.0833,32.35,9.16,93,100,5.92,RU,1694969467
297,bairnsdale,-37.8333,147.6167,9.47,92,16,1.77,AU,1694969468
298,sidi bel abbes,35.1899,-0.6309,24.62,73,95,6.2,DZ,1694969468
299,woolgoolga,-30.1106,153.2007,13.93,76,0,3.34,AU,1694969469
300,dawesville,30.9224,-84.0091,29.82,80,0,3.09,US,1694969469
301,mount isa,-20.7333,139.5,13.87,44,0,2.57,AU,1694969470
302,abilene,32.4487,-99.7331,27.88,53,0,2.57,US,1694969470
303,carnarvon,-24.8667,113.6333,18.81,78,89,12.03,AU,1694969470
304,khandyga,62.6667,135.6,1.91,97,100,2.22,RU,1694969471
305,peniche,39.3558,-9.3811,21.71,82,84,5.66,PT,1694969471
306,yuzhno-kurilsk,44.0306,145.8556,17.69,99,100,3.42,RU,1694969471
307,pundong,-7.9522,110.3486,22.55,94,24,0.96,ID,1694969472
308,tadine,-21.55,167.8833,20.7,87,60,6.94,NC,1694969472
309,emerald,-23.5333,148.1667,14.08,70,0,2.44,AU,1694969473
310,hobyo,5.3505,48.5268,25.41,82,98,11.83,SO,1694969420
311,qamdo,31.1667,97.2333,4.88,90,99,1.47,CN,1694969438
312,alexandria,31.2156,29.9553,27.3,69,0,6.17,EG,1694969443
313,baissa,7.2333,10.6333,23.93,94,99,0.24,NG,1694969474
314,ambovombe,-25.1667,46.0833,21.5,83,0,3.26,MG,1694969475
315,floro,61.5996,5.0328,17.04,67,77,0.0,NO,1694969475
316,irymple,-34.25,142.1667,20.61,36,76,0.45,AU,1694969475
317,namibe,-15.1961,12.1522,19.61,87,61,3.71,AO,1694969476
318,ust-nera,64.5667,143.2,1.36,83,92,1.63,RU,1694969476
319,broome,42.2506,-75.833,17.6,81,0,0.45,US,1694969414
320,soio,-6.1349,12.3689,24.31,82,95,2.94,AO,1694969477
321,harnosand,62.6323,17.9379,13.0,58,16,2.42,SE,1694969477
322,florence,43.7667,11.25,30.82,48,0,1.03,IT,1694969478
323,pago pago,-14.2781,-170.7025,26.55,89,75,6.17,AS,1694969479
324,mims,28.6653,-80.8448,34.51,67,0,3.09,US,1694969479
325,myrina,39.8797,25.0742,24.58,65,20,3.6,GR,1694969479
326,labrador city,52.9463,-66.9114,12.95,82,100,4.63,CA,1694969480
327,guerrero negro,27.9769,-114.0611,22.1,66,56,7.24,MX,1694969480
328,de aar,-30.6497,24.0123,14.84,23,1,4.79,ZA,1694969481
329,liuhe,42.2401,125.7172,16.31,93,24,2.56,CN,1694969481
330,chui,-33.6971,-53.4616,18.17,82,62,5.18,UY,1694969482
331,nazarovo,56.0064,90.3914,10.77,82,13,0.4,RU,1694969482
332,saint-philippe,-21.3585,55.7679,22.77,80,36,5.22,RE,1694969482
333,jiaojiang,28.6803,121.4428,23.7,94,5,1.06,CN,1694969483
334,balaipungut,1.05,101.2833,25.68,82,95,0.55,ID,1694969483
335,uturoa,-16.7333,-151.4333,25.64,81,7,4.17,PF,1694969483
336,qaqortoq,60.7167,-46.0333,4.73,42,0,1.25,GL,1694969484
337,villanueva,15.3167,-88.0,31.55,66,20,1.03,HN,1694969484
338,isokyro,63.0117,22.3333,13.2,77,38,2.0,FI,1694969485
339,strezhevoy,60.7333,77.5889,14.42,67,32,2.68,RU,1694969485
340,piti village,13.4626,144.6933,27.49,93,75,2.06,GU,1694969486
341,spas-klepiki,55.1347,40.1767,12.04,63,25,1.83,RU,1694969486
342,torghay,49.6339,63.4981,17.04,52,99,1.91,KZ,1694969486
343,cidreira,-30.1811,-50.2056,23.45,65,0,3.22,BR,1694969487
344,takoradi,4.8845,-1.7554,25.5,84,100,4.57,GH,1694969487
345,alesund,62.4723,6.1549,14.51,69,0,4.12,NO,1694969488
346,watford city,47.8022,-103.2832,23.03,35,0,3.6,US,1694969488
347,puerto rosario,-24.45,-57.0833,40.43,19,0,5.99,PY,1694969489
348,xunchang,28.4543,104.715,24.93,82,93,0.88,CN,1694969489
349,ban huai thalaeng,14.9833,102.65,24.76,89,100,1.93,TH,1694969489
350,bitkine,11.9801,18.2138,29.05,61,55,3.74,TD,1694969490
351,murun-kuren,49.6342,100.1625,7.43,79,93,0.85,MN,1694969490
352,port-gentil,-0.7193,8.7815,26.98,78,75,5.66,GA,1694969491
353,pariaman,-0.619,100.12,24.03,87,75,2.03,ID,1694969491
354,bezopasnoye,45.6483,41.936,17.06,52,97,2.15,RU,1694969491
355,lakatoro,-16.0999,167.4164,23.75,84,31,4.52,VU,1694969492
356,kapuskasing,49.4169,-82.4331,11.0,93,100,4.63,CA,1694969245
357,asekeyevo,53.5742,52.7972,14.85,76,34,2.13,RU,1694969493
358,miri,4.4148,114.0089,27.08,94,40,1.03,MY,1694969493
359,fada,9.5667,8.3,22.38,92,88,0.47,NG,1694969406
360,tobol'sk,58.2,68.2667,13.66,68,52,2.59,RU,1694969494
361,zmeinogorsk,51.1567,82.195,10.95,87,71,1.27,RU,1694969494
362,sao miguel do araguaia,-13.275,-50.1628,39.22,18,7,6.12,BR,1694969495
363,nizao,18.25,-70.2,33.59,63,94,4.81,DO,1694969495
364,el nido,11.1858,119.3956,27.22,83,100,2.01,PH,1694969495
365,al qubbah,32.7616,22.2424,21.03,65,89,7.98,LY,1694969496
366,dili,-8.5586,125.5736,24.28,74,22,1.98,TL,1694969496
367,kudamatsu,34.0,131.8667,27.98,95,10,1.43,JP,1694969497
368,kill devil hills,36.0307,-75.676,27.21,48,0,5.14,US,1694969480
369,sebis,46.3667,22.1167,19.01,85,16,1.38,RO,1694969497
370,laurel,39.0993,-76.8483,24.21,87,75,2.06,US,1694969431
371,kvissleby,62.2936,17.375,12.91,62,14,1.95,SE,1694969498
372,palikir - national government center,6.9248,158.1611,23.41,94,100,0.0,FM,1694969498
373,alice springs,-23.7,133.8833,14.75,26,0,0.0,AU,1694969492
374,manvi,15.9833,77.05,26.87,62,56,6.75,IN,1694969499
375,yelovo,57.0538,54.9207,13.46,71,13,1.94,RU,1694969499
376,champagnole,46.7445,5.9135,26.76,53,52,1.78,FR,1694969500
377,deqen,29.9618,90.7188,9.74,80,91,1.54,CN,1694969500
378,colonia,50.9333,6.95,27.76,55,20,1.54,DE,1694969501
379,rabaul,-4.1967,152.1721,25.3,73,39,7.53,PG,1694969501
380,coronel dorrego,-38.7187,-61.2873,15.45,23,100,5.53,AR,1694969501
381,hola,51.5377,23.1902,24.1,56,95,3.16,PL,1694969502
382,healesville,-37.65,145.5167,14.78,91,60,0.45,AU,1694969502
383,port douglas,-16.4833,145.4667,21.63,83,88,6.59,AU,1694969502
384,laporte,41.6106,-86.7225,18.72,96,100,2.06,US,1694969446
385,arno,60.1167,18.6333,12.66,61,77,2.35,SE,1694969503
386,duck lake,52.8168,-106.2344,23.83,22,2,4.86,CA,1694969503
387,tomigusuku,26.185,127.675,27.3,91,75,3.09,JP,1694969504
388,mingshui,36.7167,117.5,26.97,66,96,3.97,CN,1694969504
389,harnoli,32.2792,71.5539,33.39,44,1,6.32,PK,1694969505
390,hailin,44.5833,129.4167,14.51,96,4,1.52,CN,1694969505
391,ciudad altamirano,18.3167,-100.65,28.03,76,93,0.67,MX,1694969505
392,nurota,40.5614,65.6886,20.4,25,0,3.29,UZ,1694969506
393,aver-o-mar,41.4078,-8.7812,20.69,88,75,6.17,PT,1694969506
394,ilebo,-4.3167,20.5833,26.98,69,99,0.45,CD,1694969506
395,bardai,11.65,7.2333,27.2,69,88,3.02,NG,1694969507
396,masuguru,-11.3667,38.4167,30.53,34,9,3.43,TZ,1694969507
397,jayapura,-2.5333,140.7,25.66,94,77,1.93,ID,1694969508
398,sampit,-2.5333,112.95,24.21,96,99,1.12,ID,1694969508
399,prado,-17.3411,-39.2208,26.42,63,17,4.12,BR,1694969508
400,shalqar,47.8333,59.6,14.99,78,100,1.19,KZ,1694969509
401,camana,-16.6228,-72.7111,20.28,73,69,3.52,PE,1694969509
402,qarqaraly,49.4058,75.4742,12.25,65,100,2.1,KZ,1694969509
403,naze,28.3667,129.4833,26.51,83,93,3.39,JP,1694969510
404,tazovsky,67.4667,78.7,7.37,81,100,8.38,RU,1694969510
405,gowurdak,37.8124,66.0466,24.61,22,0,4.02,TM,1694969511
406,vera,-29.4593,-60.2126,35.72,29,27,6.31,AR,1694969511
407,gunjur,13.2019,-16.7339,34.04,55,75,2.57,GM,1694969512
408,katav-ivanovsk,54.7531,58.1956,10.29,89,44,1.21,RU,1694969512
409,zheleznogorsk-ilimskiy,56.5768,104.1217,9.26,87,80,0.83,RU,1694969512
410,nalut,30.3333,10.85,32.74,15,0,3.8,LY,1694969513
411,kuruman,-27.4524,23.4325,18.33,15,1,1.66,ZA,1694969513
412,turaif,31.6725,38.6637,31.14,13,0,4.12,SA,1694969513
413,slawharad,53.4446,31.0014,14.56,72,5,2.93,BY,1694969514
414,antofagasta,-23.65,-70.4,19.6,70,12,3.7,CL,1694969514
415,san antonio de pale,-1.4014,5.6325,24.47,79,83,4.08,GQ,1694969514
416,kruisfontein,-34.0033,24.7314,13.27,77,3,2.83,ZA,1694969515
417,lodwar,3.1191,35.5973,33.64,29,47,3.16,KE,1694969515
418,usogorsk,63.4106,48.6872,9.65,94,100,2.4,RU,1694969516
419,itoman,26.1247,127.6694,27.43,91,75,3.09,JP,1694969516
420,hiratacho,35.4333,132.8167,25.01,91,6,1.66,JP,1694969516
421,selfoss,63.9331,-20.9971,8.36,79,98,6.19,IS,1694969517
422,spanish wells,26.323,-81.7957,33.88,68,20,5.14,US,1694969517
423,am timan,11.0297,20.2827,26.89,72,43,3.7,TD,1694969517
424,salahonda,2.1019,-78.7217,26.64,82,100,5.42,CO,1694969518
425,bonthe,7.5264,-12.505,27.22,76,99,4.92,SL,1694969518
426,ghorawal,24.7667,82.7833,27.01,78,94,2.17,IN,1694969519
427,umm kaddadah,13.6017,26.6876,35.25,16,41,4.13,SD,1694969519
428,brokopondo,4.75,-55.1667,33.99,41,48,1.08,SR,1694969520
429,neiafu,-18.65,-173.9833,24.38,78,20,3.6,TO,1694969520
430,karratha,-20.7377,116.8463,23.57,68,54,4.93,AU,1694969521
431,devon,50.75,-3.75,18.71,98,82,3.8,GB,1694969521
432,dudinka,69.4058,86.1778,4.79,78,100,4.28,RU,1694969522
433,santo antonio,-6.3106,-35.4789,31.69,41,76,8.9,BR,1694969522
434,hotan,37.0997,79.9269,24.57,20,79,3.37,CN,1694969523
435,hong kong,22.2855,114.1577,29.1,88,11,3.58,HK,1694969373
436,raja,8.4596,25.678,21.76,95,99,2.03,SS,1694969524
437,buinsk,54.95,48.2833,14.55,63,3,2.79,RU,1694969524
438,pisco,-13.7,-76.2167,20.57,73,0,4.63,PE,1694969525
439,lat yao,15.751,99.7893,25.27,90,100,2.98,TH,1694969525
440,okhotsk,59.3833,143.3,5.39,67,5,6.29,RU,1694969526
441,saguenay,48.4168,-71.0657,20.46,62,40,6.17,CA,1694969526
442,richards bay,-28.783,32.0377,17.18,71,100,1.93,ZA,1694969526
443,chonchi,-42.6128,-73.8092,9.51,66,28,2.05,CL,1694969527
444,sitia,35.2,26.0986,26.66,77,96,10.76,GR,1694969527
445,howrah,22.5892,88.3103,31.0,79,20,2.57,IN,1694969528
446,pacific grove,36.6177,-121.9166,20.82,84,20,2.24,US,1694969528
447,hammerfest,70.6634,23.6821,6.25,81,75,6.17,NO,1694969528
448,oriximina,-1.7656,-55.8661,38.2,30,35,3.09,BR,1694969479
449,ad dabbah,18.05,30.95,36.96,13,9,4.41,SD,1694969529
450,okakarara,-20.5833,17.4333,25.53,10,0,2.97,NA,1694969530
451,chengdu,30.6667,104.0667,24.13,83,40,3.0,CN,1694969530
452,swift current,50.2834,-107.8014,22.45,23,0,7.2,CA,1694969530
453,wanning,18.8003,110.3967,26.97,87,100,1.59,CN,1694969531
454,kununurra,-15.7667,128.7333,16.99,77,32,2.06,AU,1694969280
455,savanna-la-mar,18.219,-78.1332,31.97,57,36,2.68,JM,1694969532
456,port saint john's,-31.6229,29.5448,16.91,61,12,3.53,ZA,1694969532
457,berrotaran,-32.451,-64.3887,21.05,26,18,6.35,AR,1694969533
458,north ward,-19.2454,146.8075,18.95,72,21,1.03,AU,1694969533
459,tavda,58.0425,65.2726,12.63,75,78,1.31,RU,1694969534
460,port pirie,-33.1833,138.0167,17.94,44,72,3.23,AU,1694969534
461,paita,-5.0892,-81.1144,24.41,67,92,5.61,PE,1694969535
462,sangmelima,2.9333,11.9833,20.75,98,99,0.55,CM,1694969536
463,bikenibeu village,1.3673,173.1241,26.98,89,75,1.54,KI,1694969537
464,raduzhny,62.0961,77.475,12.25,81,94,3.18,RU,1694969537
465,ha'il,27.5219,41.6907,37.01,12,40,6.17,SA,1694969537
466,yen bai,21.7,104.8667,24.82,96,90,0.39,VN,1694969538
467,charters towers,-20.1,146.2667,13.57,86,0,3.02,AU,1694969538
468,atherton,53.5237,-2.4935,20.12,79,100,0.45,GB,1694969539
469,tura,25.5198,90.2201,24.78,88,37,1.44,IN,1694969540
470,altai,46.3722,96.2583,1.47,91,64,2.2,MN,1694969540
471,santiago del torno,-17.9833,-63.3833,33.42,25,0,7.46,BO,1694969541
472,ugoofaaru,5.6667,73.0,27.58,76,96,4.53,MV,1694969541
473,bilaspur,22.0833,82.15,25.52,83,58,2.24,IN,1694969541
474,tangalle,6.024,80.7911,25.59,88,97,3.33,LK,1694969542
475,gokwe,-18.2048,28.9349,25.75,16,0,1.25,ZW,1694969542
476,martapura,-3.4167,114.85,25.05,100,100,2.06,ID,1694969543
477,northam,51.0333,-4.2167,18.12,96,91,4.33,GB,1694969543
478,sao vicente,-23.9631,-46.3919,36.26,69,0,3.09,BR,1694969543
479,carlow,52.8408,-6.9261,15.55,98,99,1.39,IE,1694969544
480,nieuw amsterdam,5.8833,-55.0833,33.66,51,28,5.08,SR,1694969544
481,la rinconada,37.4873,-5.9826,24.47,54,20,6.69,ES,1694969544
482,katsuren-haebaru,26.3369,127.8719,27.43,98,75,5.14,JP,1694969545
483,remire-montjoly,4.9167,-52.2667,33.02,55,75,4.12,GF,1694969352
484,mandalgovi,45.7625,106.2708,6.16,84,81,6.05,MN,1694969546
485,kwang binh,17.4833,106.6,26.5,90,100,1.2,VN,1694969546
486,sherwood park,53.5168,-113.3187,15.35,66,74,2.57,CA,1694969546
487,san ignacio,17.1561,-89.0714,31.08,70,40,3.09,BZ,1694969421
488,vryburg,-26.9566,24.7284,17.48,15,0,4.1,ZA,1694969547
489,viedma,-40.8135,-62.9967,14.98,32,0,4.49,AR,1694969457
490,bialobrzegi,51.6469,20.9504,22.53,54,92,2.27,PL,1694969548
491,malakal,9.5334,31.6605,26.49,69,27,0.71,SS,1694969548
492,sidirokastro,41.2347,23.3867,25.73,71,85,3.31,GR,1694969549
493,ystad,55.4297,13.8204,19.41,81,79,7.33,SE,1694969549
494,koulikoro,14.0,-7.75,33.67,45,69,2.81,ML,1694969549
495,beipiao,41.7919,120.7792,17.92,92,97,1.62,CN,1694969550
496,belyy yar,53.6039,91.3903,8.94,87,0,0.0,RU,1694969550
497,phang nga,8.4509,98.5298,26.02,90,100,0.65,TH,1694969551
498,knyaze-volkonskoye,48.4642,135.4567,10.19,85,61,1.48,RU,1694969551
499,coruripe,-10.1256,-36.1756,27.19,69,53,6.4,BR,1694969480
500,lerwick,60.1545,-1.1494,14.0,84,67,8.95,GB,1694969552
501,general roca,-39.0333,-67.5833,17.01,28,0,10.56,AR,1694969552
502,moose jaw,50.4001,-105.5344,22.14,28,0,4.12,CA,1694969553
503,luwuk,-0.9516,122.7875,23.71,87,89,2.47,ID,1694969553
504,qorveh,35.1664,47.8045,20.43,16,0,1.74,IR,1694969554
505,punta del este,-34.9667,-54.95,17.2,89,75,5.14,UY,1694969554
506,saint-joseph,-21.3667,55.6167,22.21,78,30,4.53,RE,1694969554
507,buka,40.8108,69.1986,19.8,30,15,1.69,UZ,1694969555
508,tippi,7.2,35.45,18.55,96,38,1.71,ET,1694969555
509,bubaque,11.2833,-15.8333,27.97,74,82,4.07,GW,1694969556
510,nenjiang,49.1833,125.2167,8.9,96,100,1.58,CN,1694969556
511,siwa oasis,29.2041,25.5195,32.52,24,0,3.15,EG,1694969485
512,mugia,43.1041,-9.2179,19.53,83,100,10.86,ES,1694969557
513,outjo,-20.1167,16.15,28.52,8,2,3.69,NA,1694969557
514,fengrun,39.8333,118.1167,19.79,89,96,1.8,CN,1694969557
515,mweka,-4.85,21.5667,23.72,80,91,1.66,CD,1694969558
516,nicoya,10.1483,-85.452,29.41,71,79,0.96,CR,1694969374
517,ouadda,8.0777,22.4007,20.8,95,99,1.66,CF,1694969559
518,tuensang,26.2833,94.8333,20.86,97,8,1.74,IN,1694969559
519,khash,28.2211,61.2158,24.97,16,6,2.81,IR,1694969559
520,dabat,12.9842,37.765,12.56,86,90,0.99,ET,1694969560
521,coahuayana de hidalgo,18.7,-103.6583,30.22,62,96,0.98,MX,1694969560
522,westwood,42.214,-71.2245,25.42,53,0,4.47,US,1694969561
523,coquimbo,-29.9533,-71.3436,15.85,77,40,6.17,CL,1694969561
524,ubari,26.5921,12.7805,31.47,13,3,4.03,LY,1694969561
525,tamanrasset,22.785,5.5228,34.95,10,0,2.06,DZ,1694969562
526,monteiro,-7.8894,-37.12,33.27,27,7,7.18,BR,1694969562
527,kotlas,61.2611,46.6556,11.7,76,100,2.68,RU,1694969563
528,kourou,5.1552,-52.6478,33.03,54,81,5.72,GF,1694969563
529,weining,26.85,104.2333,15.76,92,93,3.11,CN,1694969564
530,ouesso,1.6136,16.0517,22.01,97,99,0.81,CG,1694969564
531,andergrove,-21.0833,149.1833,19.42,77,5,5.02,AU,1694969564
532,igrim,63.1906,64.4162,11.12,61,92,4.47,RU,1694969565
533,klaksvik,62.2266,-6.589,11.51,91,71,10.06,FO,1694969565
534,fuengirola,36.54,-4.6247,27.14,47,20,5.14,ES,1694969565
535,eirunepe,-6.6603,-69.8736,38.22,32,9,1.15,BR,1694969566
536,ixtapa,20.7,-105.2,30.68,69,94,0.89,MX,1694969566
537,porto novo,6.4965,2.6036,26.9,79,98,4.24,BJ,1694969567
538,cacoal,-11.4386,-61.4472,40.82,17,0,3.29,BR,1694969441
539,pacasmayo,-7.4006,-79.5714,23.03,70,81,5.77,PE,1694969567
540,hankasalmi,62.3833,26.4333,10.17,84,32,5.73,FI,1694969568
541,al ghayzah,16.2079,52.176,28.86,82,97,1.97,YE,1694969568
542,grand-bassam,5.2118,-3.7388,26.98,81,73,3.53,CI,1694969568
543,harstad,68.799,16.5293,8.66,87,97,7.15,NO,1694969569
544,jianshui,23.6363,102.8264,18.61,95,83,0.99,CN,1694969569
545,maxixe,-23.8597,35.3472,21.9,73,75,9.39,MZ,1694969570
546,evanston,42.0411,-87.6901,17.29,88,100,8.23,US,1694969415
547,santa maria da vitoria,-13.3947,-44.1886,36.31,21,15,3.38,BR,1694969570
548,kodinsk,58.6881,99.1844,13.22,70,89,0.76,RU,1694969571
549,shimoda,34.6667,138.95,25.06,88,17,3.55,JP,1694969571
550,akureyri,65.6835,-18.0878,9.96,76,75,4.63,IS,1694969571
551,rio grande,-32.035,-52.0986,29.06,73,86,3.62,BR,1694969421
552,wellington,-41.2866,174.7756,13.81,71,42,5.14,NZ,1694969334
553,paracatu,-17.2222,-46.8747,34.33,25,25,3.73,BR,1694969572
554,reftinskiy,57.0901,61.6769,15.17,69,100,1.42,RU,1694969573
555,tual,-5.6667,132.75,25.14,80,12,8.0,ID,1694969573
556,dunedin,-45.8742,170.5036,11.0,50,40,4.02,NZ,1694969573
557,beichengqu,40.4394,113.1536,15.78,57,29,2.59,CN,1694969574
558,kuta,-8.7233,115.1723,25.0,94,40,3.13,ID,1694969574
559,kargat,55.1956,80.2811,14.28,78,100,1.47,RU,1694969575
